tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,jenis_pekerjaan,jumlah
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Karyawan BUMD,3
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Karyawan Honorer,52
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Buruh Harian Lepas,561
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Buruh Tani/Perkebunan,4
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Pembantu Rumah Tangga,10
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Tukang Cukur,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Tukang Kayu,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Tukang Jahit,5
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Penata Busana,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Mekanik,6
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Seniman,15
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Pendeta,20
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Wartawan,26
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Ustadz/Mubaligh,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Walikota,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Dosen,41
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Guru,538
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Pilot,3
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Pengacara,14
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Notaris,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Arsitek,6
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Akuntan,7
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Konsultan,10
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Dokter,111
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Bidan,33
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Perawat,41
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Apoteker,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Psikiater/Psikolog,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Pelaut,8
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Sopir,132
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Pedagang,196
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Wiraswasta,5958
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Lainnya,209
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Belum/Tidak Bekerja,272
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Mengurus Rumah Tangga,9637
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Pelajar/Mahasiswa,8950
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Pensiunan,744
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Pegawai Negeri Sipil,441
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Tentara Nasional Indonesia,27
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Kepolisian RI,38
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Perdagangan,13
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Petani/Pekebun,21
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Industri,4
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Konstruksi,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Transportasi,4
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Karyawan Swasta,15621
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Karyawan BUMN,158
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Karyawan BUMD,5
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Karyawan Honorer,15
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Buruh Harian Lepas,318
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Buruh Tani/Perkebunan,19
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Pembantu Rumah Tangga,13
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Tukang Kayu,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Tukang Jahit,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Mekanik,4
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Seniman,12
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Pendeta,25
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Wartawan,50
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Ustadz/Mubaligh,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Anggota DPR-RI,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Dosen,86
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Guru,392
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Pilot,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Pengacara,22
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Notaris,10
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Arsitek,10
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Akuntan,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Konsultan,12
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Dokter,255
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Bidan,21
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Perawat,27
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Apoteker,8
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Psikiater/Psikolog,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Pelaut,4
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Peneliti,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Sopir,110
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Pedagang,55
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Wiraswasta,4320
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Lainnya,219
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Belum/Tidak Bekerja,234
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Mengurus Rumah Tangga,7103
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Pelajar/Mahasiswa,6694
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Pensiunan,675
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Pegawai Negeri Sipil,602
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Tentara Nasional Indonesia,28
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Kepolisian RI,33
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Perdagangan,4
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Petani/Pekebun,30
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Industri,4
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Konstruksi,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Transportasi,3
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Karyawan Swasta,9970
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Karyawan BUMN,157
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Karyawan BUMD,9
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Karyawan Honorer,58
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Buruh Harian Lepas,599
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Buruh Tani/Perkebunan,26
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Buruh Nelayan/Perikanan,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Pembantu Rumah Tangga,9
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Tukang Kayu,3
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Tukang Jahit,4
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Mekanik,7
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Seniman,13
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Penterjemah,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Pendeta,7
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Pastor,3
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Wartawan,51
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Juru Masak,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Anggota DPR-RI,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Dosen,48
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Guru,438
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Pilot,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Pengacara,18
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Notaris,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Arsitek,4
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Konsultan,6
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Dokter,80
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Bidan,22
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Perawat,47
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Apoteker,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Psikiater/Psikolog,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Pelaut,4
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Sopir,95
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Pedagang,157
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Biarawan/Biarawati,5
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Wiraswasta,3304
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Lainnya,165
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Belum/Tidak Bekerja,274
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Mengurus Rumah Tangga,10424
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Pelajar/Mahasiswa,8881
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Pensiunan,602
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Pegawai Negeri Sipil,521
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Tentara Nasional Indonesia,35
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Kepolisian RI,61
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Perdagangan,5
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Petani/Pekebun,8
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Nelayan/Perikanan,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Industri,12
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Konstruksi,11
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Transportasi,5
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Karyawan Swasta,15234
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Karyawan BUMN,123
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Karyawan BUMD,9
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Karyawan Honorer,18
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Buruh Harian Lepas,620
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Buruh Tani/Perkebunan,9
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Pembantu Rumah Tangga,7
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Tukang Jahit,4
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Penata Rambut,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Mekanik,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Seniman,13
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Tabib,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Pendeta,7
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Wartawan,32
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Ustadz/Mubaligh,3
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Anggota BPK,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Anggota DPRD Provinsi,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Dosen,61
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Guru,573
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Pilot,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Pengacara,17
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Notaris,7
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Arsitek,8
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Akuntan,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Konsultan,8
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Dokter,170
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Bidan,33
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Perawat,50
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Apoteker,3
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Pelaut,6
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Peneliti,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Sopir,109
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Pedagang,340
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Wiraswasta,4772
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Lainnya,177
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Belum/Tidak Bekerja,363
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Mengurus Rumah Tangga,9096
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Pelajar/Mahasiswa,8707
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Pensiunan,753
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Pegawai Negeri Sipil,720
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Tentara Nasional Indonesia,23
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Kepolisian RI,44
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Perdagangan,27
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Petani/Pekebun,7
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Industri,6
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Konstruksi,3
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Transportasi,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Karyawan Swasta,12980
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Karyawan BUMN,166
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Karyawan BUMD,8
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Karyawan Honorer,61
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Buruh Harian Lepas,793
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Buruh Tani/Perkebunan,7
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Pembantu Rumah Tangga,7
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Tukang Listrik,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Tukang Jahit,3
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Mekanik,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Seniman,14
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Penterjemah,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Pendeta,14
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Wartawan,49
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Anggota DPR-RI,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Anggota DPD,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Dosen,82
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Guru,528
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Pilot,6
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Pengacara,11
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Notaris,3
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Arsitek,7
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Akuntan,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Konsultan,8
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Dokter,146
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Bidan,21
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Perawat,36
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Apoteker,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Psikiater/Psikolog,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Penyiar Radio,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Pelaut,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Sopir,129
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Pedagang,166
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Biarawan/Biarawati,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Wiraswasta,3538
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,Lainnya,274
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Belum/Tidak Bekerja,173
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Mengurus Rumah Tangga,6573
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Pelajar/Mahasiswa,5385
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Pensiunan,259
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Pegawai Negeri Sipil,154
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Tentara Nasional Indonesia,13
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Kepolisian RI,11
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Perdagangan,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Petani/Pekebun,6
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Nelayan/Perikanan,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Industri,3
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Konstruksi,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Transportasi,3
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Karyawan Swasta,9593
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Karyawan BUMN,29
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Karyawan BUMD,6
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Karyawan Honorer,12
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Buruh Harian Lepas,355
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Buruh Tani/Perkebunan,11
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Pembantu Rumah Tangga,8
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Penata Rias,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Seniman,9
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Pendeta,16
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Pastor,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Wartawan,26
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Juru Masak,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Dosen,43
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Guru,232
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Pilot,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Pengacara,20
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Notaris,6
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Arsitek,14
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Akuntan,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Konsultan,13
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Dokter,189
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Bidan,7
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Perawat,9
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Apoteker,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Psikiater/Psikolog,3
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Peneliti,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Sopir,51
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Pedagang,151
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Biarawan/Biarawati,5
